Date;Year;Month;Season;SeasonYear;Area;Pollutant;Arithmetic_mean;Population_weighted_mean
2016-07-14;2016;7;Summer;2016;Agricultural;PM25;4.238095238095238;4.212507390133351
2016-07-15;2016;7;Summer;2016;Agricultural;PM25;6.333333333333333;6.346745056821915
2016-07-16;2016;7;Summer;2016;Agricultural;PM25;8.333333333333334;8.42990869079682
2016-07-17;2016;7;Summer;2016;Agricultural;PM25;8.380952380952381;8.418609998029298
2016-07-18;2016;7;Summer;2016;Agricultural;PM25;18.952380952380956;19.039709649871902
2016-07-19;2016;7;Summer;2016;Agricultural;PM25;15.285714285714286;15.200978782106024
2016-07-20;2016;7;Summer;2016;Agricultural;PM25;14.714285714285714;14.707071536490837
2016-07-21;2016;7;Summer;2016;Agricultural;PM25;18.0;17.912106680680548
2016-07-22;2016;7;Summer;2016;Agricultural;PM25;14.714285714285714;14.921697431518098
2016-07-23;2016;7;Summer;2016;Agricultural;PM25;18.571428571428573;18.63098600801419
2016-07-24;2016;7;Summer;2016;Agricultural;PM25;17.571428571428573;17.749523746961835
2016-07-25;2016;7;Summer;2016;Agricultural;PM25;22.23809523809524;22.138918084477435
2016-07-26;2016;7;Summer;2016;Agricultural;PM25;14.38095238095238;14.456102607895946
2016-07-27;2016;7;Summer;2016;Agricultural;PM25;15.428571428571429;15.571864941207384
2016-07-28;2016;7;Summer;2016;Agricultural;PM25;5.285714285714286;5.38065755764304
2016-07-29;2016;7;Summer;2016;Agricultural;PM25;14.666666666666666;14.748177100440124
2016-07-30;2016;7;Summer;2016;Agricultural;PM25;15.38095238095238;15.480407935360969
2016-07-31;2016;7;Summer;2016;Agricultural;PM25;13.761904761904765;13.849996715496289
2016-08-01;2016;8;Summer;2016;Agricultural;PM25;4.571428571428571;4.702883794258687
2016-08-02;2016;8;Summer;2016;Agricultural;PM25;6.190476190476191;6.188957498521973
2016-08-03;2016;8;Summer;2016;Agricultural;PM25;10.238095238095235;10.21411679695198
2016-08-04;2016;8;Summer;2016;Agricultural;PM25;10.523809523809524;10.504154897195034
2016-08-05;2016;8;Summer;2016;Agricultural;PM25;7.714285714285714;7.7724167378309135
2016-08-06;2016;8;Summer;2016;Agricultural;PM25;3.952380952380953;4.011249425211851
2016-08-07;2016;8;Summer;2016;Agricultural;PM25;7.666666666666667;7.751592984300072
2016-08-08;2016;8;Summer;2016;Agricultural;PM25;9.714285714285714;9.713197135912765
2016-08-09;2016;8;Summer;2016;Agricultural;PM25;15.761904761904765;15.949155882546147
2016-08-10;2016;8;Summer;2016;Agricultural;PM25;9.285714285714286;9.15984037311962
2016-08-11;2016;8;Summer;2016;Agricultural;PM25;5.428571428571429;5.668708533140642
2016-08-12;2016;8;Summer;2016;Agricultural;PM25;10.80952380952381;10.72324771726992
2016-08-13;2016;8;Summer;2016;Agricultural;PM25;7.619047619047619;7.654223871772975
2016-08-14;2016;8;Summer;2016;Agricultural;PM25;15.61904761904762;15.709452801681666
2016-08-15;2016;8;Summer;2016;Agricultural;PM25;16.285714285714285;16.476794981278328
2016-08-16;2016;8;Summer;2016;Agricultural;PM25;17.761904761904763;18.25553438875386
2016-08-17;2016;8;Summer;2016;Agricultural;PM25;15.0;15.199566445510085
2016-08-18;2016;8;Summer;2016;Agricultural;PM25;12.38095238095238;12.517900545227617
2016-08-19;2016;8;Summer;2016;Agricultural;PM25;12.476190476190476;12.649641989095448
2016-08-20;2016;8;Summer;2016;Agricultural;PM25;17.761904761904763;18.25553438875386
2016-08-21;2016;8;Summer;2016;Agricultural;PM25;11.761904761904765;11.909413387637128
2016-08-22;2016;8;Summer;2016;Agricultural;PM25;8.571428571428571;8.91113775208566
2016-08-23;2016;8;Summer;2016;Agricultural;PM25;7.857142857142857;7.911351244826907
2016-08-24;2016;8;Summer;2016;Agricultural;PM25;10.666666666666666;10.650413847467648
2016-08-25;2016;8;Summer;2016;Agricultural;PM25;11.095238095238097;11.050433554489915
2016-08-26;2016;8;Summer;2016;Agricultural;PM25;13.047619047619047;13.01131511528608
2016-08-27;2016;8;Summer;2016;Agricultural;PM25;14.523809523809524;14.68685541614662
2016-08-28;2016;8;Summer;2016;Agricultural;PM25;19.0;19.25098535111345
2016-08-29;2016;8;Summer;2016;Agricultural;PM25;24.476190476190474;24.701422190107078
2016-08-30;2016;8;Summer;2016;Agricultural;PM25;17.285714285714285;17.4381363725941
2016-08-31;2016;8;Summer;2016;Agricultural;PM25;13.80952380952381;13.907327727780332
2016-09-01;2016;9;Autumn;2016;Agricultural;PM25;28.428571428571427;28.524995073244437
2016-09-02;2016;9;Autumn;2016;Agricultural;PM25;23.952380952380956;24.009672863430332
2016-09-03;2016;9;Autumn;2016;Agricultural;PM25;20.0;20.006322669644614
2016-09-04;2016;9;Autumn;2016;Agricultural;PM25;28.52380952380953;28.339814753990677
2016-09-05;2016;9;Autumn;2016;Agricultural;PM25;19.19047619047619;19.219437692964597
2016-09-06;2016;9;Autumn;2016;Agricultural;PM25;10.61904761904762;10.720308086448137
2016-09-07;2016;9;Autumn;2016;Agricultural;PM25;15.0;15.046656375221705
2016-09-08;2016;9;Autumn;2016;Agricultural;PM25;23.142857142857142;23.3329337187151
2016-09-09;2016;9;Autumn;2016;Agricultural;PM25;27.476190476190474;27.657557643040136
2016-09-10;2016;9;Autumn;2016;Agricultural;PM25;24.23809523809524;24.181961505616503
2016-09-11;2016;9;Autumn;2016;Agricultural;PM25;21.0;20.989489588123234
2016-09-12;2016;9;Autumn;2016;Agricultural;PM25;19.61904761904762;19.82422978387965
2016-09-13;2016;9;Autumn;2016;Agricultural;PM25;27.61904761904762;27.689959272153978
2016-09-14;2016;9;Autumn;2016;Agricultural;PM25;49.76190476190476;49.479718189581554
2016-09-15;2016;9;Autumn;2016;Agricultural;PM25;33.76190476190476;33.49862050844118
2016-09-16;2016;9;Autumn;2016;Agricultural;PM25;15.476190476190476;15.518245418117322
2016-09-17;2016;9;Autumn;2016;Agricultural;PM25;18.09523809523809;17.987157590488078
2016-09-18;2016;9;Autumn;2016;Agricultural;PM25;16.857142857142858;16.783534782894304
2016-09-19;2016;9;Autumn;2016;Agricultural;PM25;15.666666666666666;15.73103199106615
2016-09-20;2016;9;Autumn;2016;Agricultural;PM25;20.09523809523809;20.41048085134336
2016-09-21;2016;9;Autumn;2016;Agricultural;PM25;14.61904761904762;14.693063128161334
2016-09-22;2016;9;Autumn;2016;Agricultural;PM25;17.761904761904763;17.792468632989554
2016-09-23;2016;9;Autumn;2016;Agricultural;PM25;27.09523809523809;27.004187742232148
2016-09-24;2016;9;Autumn;2016;Agricultural;PM25;21.38095238095238;21.3164947776391
2016-09-25;2016;9;Autumn;2016;Agricultural;PM25;30.047619047619047;29.89675162582934
2016-09-26;2016;9;Autumn;2016;Agricultural;PM25;34.23809523809524;34.03287788215201
2016-09-27;2016;9;Autumn;2016;Agricultural;PM25;25.476190476190474;25.6284733626749
2016-09-28;2016;9;Autumn;2016;Agricultural;PM25;32.42857142857143;32.61210011167313
2016-09-29;2016;9;Autumn;2016;Agricultural;PM25;48.95238095238095;48.95076528936477
2016-09-30;2016;9;Autumn;2016;Agricultural;PM25;30.428571428571427;30.417953097287
2016-10-01;2016;10;Autumn;2016;Agricultural;PM25;19.61904761904762;19.654010379031728
2016-10-02;2016;10;Autumn;2016;Agricultural;PM25;19.952380952380956;20.05317611508901
2016-10-03;2016;10;Autumn;2016;Agricultural;PM25;23.142857142857142;23.25507455823425
2016-10-04;2016;10;Autumn;2016;Agricultural;PM25;17.714285714285715;17.747142481771004
2016-10-05;2016;10;Autumn;2016;Agricultural;PM25;21.714285714285715;21.61993365302503
2016-10-06;2016;10;Autumn;2016;Agricultural;PM25;14.857142857142858;14.866977599684688
2016-10-07;2016;10;Autumn;2016;Agricultural;PM25;19.761904761904763;20.013712802995467
2016-10-08;2016;10;Autumn;2016;Agricultural;PM25;25.142857142857142;25.188415555409577
2016-10-09;2016;10;Autumn;2016;Agricultural;PM25;15.095238095238097;15.13149510608947
2016-10-10;2016;10;Autumn;2016;Agricultural;PM25;18.666666666666668;18.64036326611049
2016-10-11;2016;10;Autumn;2016;Agricultural;PM25;15.19047619047619;15.289923142613151
2016-10-12;2016;10;Autumn;2016;Agricultural;PM25;25.09523809523809;25.17427576693162
2016-10-13;2016;10;Autumn;2016;Agricultural;PM25;26.714285714285715;26.831587072193397
2016-10-14;2016;10;Autumn;2016;Agricultural;PM25;14.80952380952381;14.941782171713854
2016-10-15;2016;10;Autumn;2016;Agricultural;PM25;19.38095238095238;19.272728765683507
2016-10-16;2016;10;Autumn;2016;Agricultural;PM25;24.761904761904763;24.938744005780727
2016-10-17;2016;10;Autumn;2016;Agricultural;PM25;33.523809523809526;33.59575970570847
2016-10-18;2016;10;Autumn;2016;Agricultural;PM25;55.333333333333336;55.31879393023714
2016-10-19;2016;10;Autumn;2016;Agricultural;PM25;54.04761904761905;54.19748078565329
2016-10-20;2016;10;Autumn;2016;Agricultural;PM25;15.904761904761903;16.0664947776391
2016-10-21;2016;10;Autumn;2016;Agricultural;PM25;21.33333333333333;21.2748144255403
2016-10-22;2016;10;Autumn;2016;Agricultural;PM25;33.285714285714285;33.32959994744794
2016-10-23;2016;10;Autumn;2016;Agricultural;PM25;32.0;32.07032122446299
2016-10-24;2016;10;Autumn;2016;Agricultural;PM25;23.38095238095238;23.451225119884384
2016-10-25;2016;10;Autumn;2016;Agricultural;PM25;26.61904761904762;26.63722656506602
2016-10-26;2016;10;Autumn;2016;Agricultural;PM25;23.904761904761905;23.93884254089207
2016-10-27;2016;10;Autumn;2016;Agricultural;PM25;21.285714285714285;21.546147277146424
2016-10-28;2016;10;Autumn;2016;Agricultural;PM25;24.904761904761905;24.98195165210537
2016-10-29;2016;10;Autumn;2016;Agricultural;PM25;46.76190476190476;46.79905406293109
2016-10-30;2016;10;Autumn;2016;Agricultural;PM25;58.66666666666666;58.979718189581554
2016-10-31;2016;10;Autumn;2016;Agricultural;PM25;40.19047619047619;40.43081192931748
2016-11-01;2016;11;Autumn;2016;Agricultural;PM25;44.142857142857146;44.52445313013204
2016-11-02;2016;11;Autumn;2016;Agricultural;PM25;57.76190476190476;57.990047953754186
2016-11-03;2016;11;Autumn;2016;Agricultural;PM25;35.523809523809526;35.648246075018065
2016-11-04;2016;11;Autumn;2016;Agricultural;PM25;13.0;13.509935623727255
2016-11-05;2016;11;Autumn;2016;Agricultural;PM25;9.61904761904762;10.020166852788543
2016-11-06;2016;11;Autumn;2016;Agricultural;PM25;19.761904761904763;19.93022071864941
2016-11-07;2016;11;Autumn;2016;Agricultural;PM25;13.952380952380953;14.266406096038889
2016-11-08;2016;11;Autumn;2016;Agricultural;PM25;17.666666666666668;17.76737502463378
2016-11-09;2016;11;Autumn;2016;Agricultural;PM25;23.61904761904762;23.854069500098536
2016-11-10;2016;11;Autumn;2016;Agricultural;PM25;24.714285714285715;25.28557117519543
2016-11-11;2016;11;Autumn;2016;Agricultural;PM25;35.285714285714285;35.757160218091045
2016-11-12;2016;11;Autumn;2016;Agricultural;PM25;19.428571428571427;19.959337844051763
2016-11-13;2016;11;Autumn;2016;Agricultural;PM25;19.80952380952381;20.19232411482625
2016-11-14;2016;11;Autumn;2016;Agricultural;PM25;17.047619047619047;17.569385140905208
2016-11-15;2016;11;Autumn;2016;Agricultural;PM25;21.761904761904763;22.32754713262826
2016-11-16;2016;11;Autumn;2016;Agricultural;PM25;35.57142857142857;36.445460815870725
2016-11-17;2016;11;Autumn;2016;Agricultural;PM25;49.71428571428572;50.128358405045
2016-11-18;2016;11;Autumn;2016;Agricultural;PM25;58.42857142857143;59.02167772449583
2016-11-19;2016;11;Autumn;2016;Agricultural;PM25;31.09523809523809;31.61888261183735
2016-11-20;2016;11;Autumn;2016;Agricultural;PM25;28.52380952380953;29.16396242527754
2016-11-21;2016;11;Autumn;2016;Agricultural;PM25;22.428571428571427;23.10802732707088
2016-11-22;2016;11;Autumn;2016;Agricultural;PM25;19.904761904761905;20.580026932930437
2016-11-23;2016;11;Autumn;2016;Agricultural;PM25;20.571428571428573;21.02391118701964
2016-11-24;2016;11;Autumn;2016;Agricultural;PM25;20.09523809523809;20.237502463377783
2016-11-25;2016;11;Autumn;2016;Agricultural;PM25;13.666666666666666;13.913798200091966
2016-11-26;2016;11;Autumn;2016;Agricultural;PM25;16.333333333333332;16.577333639887012
2016-11-27;2016;11;Autumn;2016;Agricultural;PM25;31.23809523809524;31.371231031991066
2016-11-28;2016;11;Autumn;2016;Agricultural;PM25;21.19047619047619;21.39857452538921
2016-11-29;2016;11;Autumn;2016;Agricultural;PM25;10.476190476190476;10.89744137160875
2016-11-30;2016;11;Autumn;2016;Agricultural;PM25;28.666666666666668;28.95145503514419
2016-12-01;2016;12;Winter;2017;Agricultural;PM25;31.33333333333333;31.95170137292255
2016-12-02;2016;12;Winter;2017;Agricultural;PM25;32.857142857142854;33.37541877422321
2016-12-03;2016;12;Winter;2017;Agricultural;PM25;37.04761904761905;38.61577875582999
2016-12-04;2016;12;Winter;2017;Agricultural;PM25;44.76190476190476;45.72101425474611
2016-12-05;2016;12;Winter;2017;Agricultural;PM25;38.57142857142857;39.15249950732444
2016-12-06;2016;12;Winter;2017;Agricultural;PM25;43.61904761904762;44.35214806542732
2016-12-07;2016;12;Winter;2017;Agricultural;PM25;25.19047619047619;26.74308611968732
2016-12-08;2016;12;Winter;2017;Agricultural;PM25;40.38095238095238;41.54765814885371
2016-12-09;2016;12;Winter;2017;Agricultural;PM25;36.57142857142857;37.69462326742429
2016-12-10;2016;12;Winter;2017;Agricultural;PM25;42.38095238095238;43.19889312224923
2016-12-11;2016;12;Winter;2017;Agricultural;PM25;34.666666666666664;35.66808447743546
2016-12-12;2016;12;Winter;2017;Agricultural;PM25;35.57142857142857;36.3158378768968
2016-12-13;2016;12;Winter;2017;Agricultural;PM25;40.23809523809524;41.10301845891086
2016-12-14;2016;12;Winter;2017;Agricultural;PM25;29.0;29.580092623004663
2016-12-15;2016;12;Winter;2017;Agricultural;PM25;32.142857142857146;33.611853773894765
2016-12-16;2016;12;Winter;2017;Agricultural;PM25;33.857142857142854;34.82281744728372
2016-12-17;2016;12;Winter;2017;Agricultural;PM25;32.61904761904762;33.47479143401432
2016-12-18;2016;12;Winter;2017;Agricultural;PM25;39.142857142857146;40.17268278263155
2016-12-19;2016;12;Winter;2017;Agricultural;PM25;30.428571428571427;31.190829665637523
2016-12-20;2016;12;Winter;2017;Agricultural;PM25;32.76190476190476;33.83285160612232
2016-12-21;2016;12;Winter;2017;Agricultural;PM25;31.19047619047619;31.777671943769292
2016-12-22;2016;12;Winter;2017;Agricultural;PM25;24.476190476190474;25.374893253629377
2016-12-23;2016;12;Winter;2017;Agricultural;PM25;25.19047619047619;25.9713262825987
2016-12-24;2016;12;Winter;2017;Agricultural;PM25;40.76190476190476;41.65082441043158
2016-12-25;2016;12;Winter;2017;Agricultural;PM25;36.142857142857146;37.24136175523879
2016-12-26;2016;12;Winter;2017;Agricultural;PM25;50.19047619047619;51.0020856598568
2016-12-27;2016;12;Winter;2017;Agricultural;PM25;26.38095238095238;26.77573408657952
2016-12-28;2016;12;Winter;2017;Agricultural;PM25;24.23809523809524;24.522433160349472
2016-12-29;2016;12;Winter;2017;Agricultural;PM25;17.571428571428573;18.09070156999277
2016-12-30;2016;12;Winter;2017;Agricultural;PM25;32.333333333333336;32.826479668922026
2016-12-31;2016;12;Winter;2017;Agricultural;PM25;37.57142857142857;38.28368258556132
2017-01-01;2017;1;Winter;2017;Agricultural;PM25;52.333333333333336;52.87926422509164
2017-01-02;2017;1;Winter;2017;Agricultural;PM25;48.04761904761905;48.31064033552393
2017-01-03;2017;1;Winter;2017;Agricultural;PM25;40.19047619047619;40.35750140352036
2017-01-04;2017;1;Winter;2017;Agricultural;PM25;34.19047619047619;34.10955714804663
2017-01-05;2017;1;Winter;2017;Agricultural;PM25;13.047619047619047;13.473465209207092
2017-01-06;2017;1;Winter;2017;Agricultural;PM25;10.61904761904762;11.455136884515042
2017-01-07;2017;1;Winter;2017;Agricultural;PM25;25.33333333333333;26.15446979954427
2017-01-08;2017;1;Winter;2017;Agricultural;PM25;28.80952380952381;29.27624583071893
2017-01-09;2017;1;Winter;2017;Agricultural;PM25;43.23809523809524;43.79059476239226
2017-01-10;2017;1;Winter;2017;Agricultural;PM25;40.23809523809524;40.685330735444666
2017-01-11;2017;1;Winter;2017;Agricultural;PM25;21.09523809523809;21.44973745913279
2017-01-12;2017;1;Winter;2017;Agricultural;PM25;35.57142857142857;35.96263333443413
2017-01-13;2017;1;Winter;2017;Agricultural;PM25;32.95238095238095;33.16361744988607
2017-01-14;2017;1;Winter;2017;Agricultural;PM25;12.952380952380953;13.39207754037185
2017-01-15;2017;1;Winter;2017;Agricultural;PM25;19.19047619047619;19.521647237541693
2017-01-16;2017;1;Winter;2017;Agricultural;PM25;14.238095238095235;14.350004953601267
2017-01-17;2017;1;Winter;2017;Agricultural;PM25;15.095238095238097;15.441233776955848
2017-01-18;2017;1;Winter;2017;Agricultural;PM25;21.666666666666668;22.02364519005317
2017-01-19;2017;1;Winter;2017;Agricultural;PM25;28.38095238095238;28.7723820217298
2017-01-20;2017;1;Winter;2017;Agricultural;PM25;30.666666666666668;31.19135761698755
2017-01-21;2017;1;Winter;2017;Agricultural;PM25;37.47619047619048;38.02998579967637
2017-01-22;2017;1;Winter;2017;Agricultural;PM25;31.476190476190474;31.94450315379281
2017-01-23;2017;1;Winter;2017;Agricultural;PM25;22.571428571428573;23.16776196294706
2017-01-24;2017;1;Winter;2017;Agricultural;PM25;30.571428571428573;30.768303556685712
2017-01-25;2017;1;Winter;2017;Agricultural;PM25;25.52380952380953;25.798421452395893
2017-01-26;2017;1;Winter;2017;Agricultural;PM25;30.23809523809524;30.50665433770351
2017-01-27;2017;1;Winter;2017;Agricultural;PM25;41.142857142857146;41.763927875565535
2017-01-28;2017;1;Winter;2017;Agricultural;PM25;54.0;54.433423598956445
2017-01-29;2017;1;Winter;2017;Agricultural;PM25;55.76190476190476;56.49202470195832
2017-01-30;2017;1;Winter;2017;Agricultural;PM25;74.52380952380952;75.31054126349856
2017-01-31;2017;1;Winter;2017;Agricultural;PM25;72.80952380952381;73.50883392226149
2017-02-01;2017;2;Winter;2017;Agricultural;PM25;78.52380952380952;79.05835342293848
2017-02-02;2017;2;Winter;2017;Agricultural;PM25;37.76190476190476;38.57252072256531
2017-02-03;2017;2;Winter;2017;Agricultural;PM25;24.904761904761905;25.370446814834384
2017-02-04;2017;2;Winter;2017;Agricultural;PM25;21.23809523809524;21.69593144215845
2017-02-05;2017;2;Winter;2017;Agricultural;PM25;21.80952380952381;22.09951784947657
2017-02-06;2017;2;Winter;2017;Agricultural;PM25;21.38095238095238;21.803589709718967
2017-02-07;2017;2;Winter;2017;Agricultural;PM25;17.857142857142858;18.348783065288465
2017-02-08;2017;2;Winter;2017;Agricultural;PM25;29.904761904761905;29.904428519533703
2017-02-09;2017;2;Winter;2017;Agricultural;PM25;24.38095238095238;24.74637561507216
2017-02-10;2017;2;Winter;2017;Agricultural;PM25;26.23809523809524;26.45264357187676
2017-02-11;2017;2;Winter;2017;Agricultural;PM25;31.61904761904762;32.06167233578812
2017-02-12;2017;2;Winter;2017;Agricultural;PM25;44.57142857142857;44.95616062877712
2017-02-13;2017;2;Winter;2017;Agricultural;PM25;45.095238095238095;45.294788811465935
2017-02-14;2017;2;Winter;2017;Agricultural;PM25;31.23809523809524;31.566658961064693
2017-02-15;2017;2;Winter;2017;Agricultural;PM25;44.66666666666666;44.82923285228361
2017-02-16;2017;2;Winter;2017;Agricultural;PM25;49.095238095238095;49.46283147848486
2017-02-17;2017;2;Winter;2017;Agricultural;PM25;44.0;44.62714243254846
2017-02-18;2017;2;Winter;2017;Agricultural;PM25;51.71428571428572;51.86356130907169
2017-02-19;2017;2;Winter;2017;Agricultural;PM25;47.80952380952381;48.05595918232555
2017-02-20;2017;2;Winter;2017;Agricultural;PM25;43.42857142857143;44.12131369505631
2017-02-21;2017;2;Winter;2017;Agricultural;PM25;42.42857142857143;43.00279052871438
2017-02-22;2017;2;Winter;2017;Agricultural;PM25;41.76190476190476;42.30875796704204
2017-02-23;2017;2;Winter;2017;Agricultural;PM25;40.04761904761905;40.77936659951785
2017-02-24;2017;2;Winter;2017;Agricultural;PM25;59.85714285714285;60.30271457349493
2017-02-25;2017;2;Winter;2017;Agricultural;PM25;24.047619047619047;24.566312208975926
2017-02-26;2017;2;Winter;2017;Agricultural;PM25;28.714285714285715;29.39174730028731
2017-02-27;2017;2;Winter;2017;Agricultural;PM25;32.80952380952381;33.10070671378092
2017-02-28;2017;2;Winter;2017;Agricultural;PM25;21.952380952380956;22.23587398038374
2017-03-01;2017;3;Spring;2017;Agricultural;PM25;19.09523809523809;19.310871503583105
2017-03-02;2017;3;Spring;2017;Agricultural;PM25;33.285714285714285;33.34249199167795
2017-03-03;2017;3;Spring;2017;Agricultural;PM25;48.0;47.96108120603679
2017-03-04;2017;3;Spring;2017;Agricultural;PM25;25.19047619047619;25.25694329777749
2017-03-05;2017;3;Spring;2017;Agricultural;PM25;13.095238095238097;13.122568607377564
2017-03-06;2017;3;Spring;2017;Agricultural;PM25;25.61904761904762;25.60237442620785
2017-03-07;2017;3;Spring;2017;Agricultural;PM25;20.38095238095238;20.48162213929527
2017-03-08;2017;3;Spring;2017;Agricultural;PM25;14.714285714285714;15.074122386975333
2017-03-09;2017;3;Spring;2017;Agricultural;PM25;33.857142857142854;34.07557544334731
2017-03-10;2017;3;Spring;2017;Agricultural;PM25;26.38095238095238;26.47321752914369
2017-03-11;2017;3;Spring;2017;Agricultural;PM25;16.333333333333332;16.601103001882368
2017-03-12;2017;3;Spring;2017;Agricultural;PM25;20.857142857142858;20.9408374888544
2017-03-13;2017;3;Spring;2017;Agricultural;PM25;23.428571428571427;23.486245500478848
2017-03-14;2017;3;Spring;2017;Agricultural;PM25;43.095238095238095;43.33263432515439
2017-03-15;2017;3;Spring;2017;Agricultural;PM25;50.23809523809524;50.37089263894852
2017-03-16;2017;3;Spring;2017;Agricultural;PM25;63.095238095238095;63.13358211419702
2017-03-17;2017;3;Spring;2017;Agricultural;PM25;70.38095238095238;70.5778210759222
2017-03-18;2017;3;Spring;2017;Agricultural;PM25;31.761904761904763;31.925398764902084
2017-03-19;2017;3;Spring;2017;Agricultural;PM25;32.857142857142854;32.97037746441663
2017-03-20;2017;3;Spring;2017;Agricultural;PM25;40.23809523809524;40.60491727485882
2017-03-21;2017;3;Spring;2017;Agricultural;PM25;50.71428571428572;50.98337241174334
2017-03-22;2017;3;Spring;2017;Agricultural;PM25;34.285714285714285;34.942439153264424
2017-03-23;2017;3;Spring;2017;Agricultural;PM25;34.38095238095238;34.59134440738417
2017-03-24;2017;3;Spring;2017;Agricultural;PM25;32.23809523809524;32.25504441729137
2017-03-25;2017;3;Spring;2017;Agricultural;PM25;43.57142857142857;43.61487401340775
2017-03-26;2017;3;Spring;2017;Agricultural;PM25;17.238095238095237;17.324659027112713
2017-03-27;2017;3;Spring;2017;Agricultural;PM25;22.047619047619047;22.115584029589517
2017-03-28;2017;3;Spring;2017;Agricultural;PM25;37.19047619047619;37.36437039727882
2017-03-29;2017;3;Spring;2017;Agricultural;PM25;34.95238095238095;35.31461972854265
2017-03-30;2017;3;Spring;2017;Agricultural;PM25;38.04761904761905;38.08870248670784
2017-03-31;2017;3;Spring;2017;Agricultural;PM25;47.0;46.93804696014002
2017-04-01;2017;4;Spring;2017;Agricultural;PM25;28.61904761904762;28.5766652356263
2017-04-02;2017;4;Spring;2017;Agricultural;PM25;21.142857142857142;21.136768931012845
2017-04-03;2017;4;Spring;2017;Agricultural;PM25;19.38095238095238;19.49955417588587
2017-04-04;2017;4;Spring;2017;Agricultural;PM25;19.19047619047619;19.36088636438691
2017-04-05;2017;4;Spring;2017;Agricultural;PM25;10.333333333333334;10.522109573660051
2017-04-06;2017;4;Spring;2017;Agricultural;PM25;16.333333333333332;16.64149136422179
2017-04-07;2017;4;Spring;2017;Agricultural;PM25;23.52380952380953;23.66061226511674
2017-04-08;2017;4;Spring;2017;Agricultural;PM25;21.047619047619047;21.106948251378757
2017-04-09;2017;4;Spring;2017;Agricultural;PM25;22.23809523809524;22.392622436511346
2017-04-10;2017;4;Spring;2017;Agricultural;PM25;23.476190476190474;23.6308246094911
2017-04-11;2017;4;Spring;2017;Agricultural;PM25;20.33333333333333;20.60019484164988
2017-04-12;2017;4;Spring;2017;Agricultural;PM25;13.476190476190476;13.50462336118358
2017-04-13;2017;4;Spring;2017;Agricultural;PM25;23.61904761904762;23.699630131105312
2017-04-14;2017;4;Spring;2017;Agricultural;PM25;27.33333333333333;27.33623394207589
2017-04-15;2017;4;Spring;2017;Agricultural;PM25;24.476190476190474;24.686602159770157
2017-04-16;2017;4;Spring;2017;Agricultural;PM25;23.38095238095238;23.653627687328687
2017-04-17;2017;4;Spring;2017;Agricultural;PM25;10.238095238095235;10.419999339519832
2017-04-18;2017;4;Spring;2017;Agricultural;PM25;14.095238095238097;14.159439912816618
2017-04-19;2017;4;Spring;2017;Agricultural;PM25;12.238095238095235;12.17060202767412
2017-04-20;2017;4;Spring;2017;Agricultural;PM25;13.047619047619047;13.085796373963872
2017-04-21;2017;4;Spring;2017;Agricultural;PM25;14.80952380952381;14.93652785575113
2017-04-22;2017;4;Spring;2017;Agricultural;PM25;26.23809523809524;26.39767510980483
2017-04-23;2017;4;Spring;2017;Agricultural;PM25;24.61904761904762;24.626069152273704
2017-04-24;2017;4;Spring;2017;Agricultural;PM25;18.761904761904763;18.858706779828932
2017-04-25;2017;4;Spring;2017;Agricultural;PM25;18.33333333333333;18.32512136323107
2017-04-26;2017;4;Spring;2017;Agricultural;PM25;10.761904761904765;10.911049833228756
2017-04-27;2017;4;Spring;2017;Agricultural;PM25;15.333333333333334;15.332650837158614
2017-04-28;2017;4;Spring;2017;Agricultural;PM25;15.19047619047619;15.163749545919885
2017-04-29;2017;4;Spring;2017;Agricultural;PM25;20.38095238095238;20.24654073511443
2017-04-30;2017;4;Spring;2017;Agricultural;PM25;19.666666666666668;19.64928503021697
2017-05-01;2017;5;Spring;2017;Agricultural;PM25;16.095238095238095;16.178709421749613
2017-05-02;2017;5;Spring;2017;Agricultural;PM25;11.142857142857142;11.258957762293187
2017-05-03;2017;5;Spring;2017;Agricultural;PM25;12.857142857142858;12.960239093821208
2017-05-04;2017;5;Spring;2017;Agricultural;PM25;11.61904761904762;11.667828010963971
2017-05-05;2017;5;Spring;2017;Agricultural;PM25;15.142857142857142;15.201826227667514
2017-05-06;2017;5;Spring;2017;Agricultural;PM25;18.857142857142858;18.88050262540867
2017-05-07;2017;5;Spring;2017;Agricultural;PM25;15.0;15.223952313331791
2017-05-08;2017;5;Spring;2017;Agricultural;PM25;11.095238095238097;11.171245995838976
2017-05-09;2017;5;Spring;2017;Agricultural;PM25;10.333333333333334;10.447508338562134
2017-05-10;2017;5;Spring;2017;Agricultural;PM25;13.904761904761903;13.91740695485618
2017-05-11;2017;5;Spring;2017;Agricultural;PM25;15.333333333333334;15.427082989333243
2017-05-12;2017;5;Spring;2017;Agricultural;PM25;14.476190476190476;14.534724744889534
2017-05-13;2017;5;Spring;2017;Agricultural;PM25;9.142857142857142;9.27575047059212
2017-05-14;2017;5;Spring;2017;Agricultural;PM25;12.952380952380953;12.92599319705426
2017-05-15;2017;5;Spring;2017;Agricultural;PM25;9.095238095238097;9.34074171922988
2017-05-16;2017;5;Spring;2017;Agricultural;PM25;9.38095238095238;9.674251180608302
2017-05-17;2017;5;Spring;2017;Agricultural;PM25;12.38095238095238;12.513325187411247
2017-05-18;2017;5;Spring;2017;Agricultural;PM25;11.571428571428571;11.529077639443877
